Run,Assay Type,BioProject,BioSample,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,Alias,ENA_CHECKLIST,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,sample_name,SRA_accession,title,AvgSpotLen,Bases,Bytes,INSDC_center_alias,AssemblyName,sex,Description,dangling_references (run),ENA-FIRST-PUBLIC,ENA-LAST-UPDATE
ERR3223905,WGS,PRJEB31613,SAMEA5408339,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251368,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408339,ERP114186,Yenikapi_Tur170_1443,ERC000011,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213649,ERS3213649,Yenikapi_Tur170_1443,,,,CENTRE FOR GEOGENETICS,,,,,,
ERR3223906,WGS,PRJEB31613,SAMEA5408340,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251369,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408340,ERP114186,Yenikapi_Tur171_1689,ERC000011,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213650,ERS3213650,Yenikapi_Tur171_1689,,,,CENTRE FOR GEOGENETICS,,,,,,
ERR3223907,WGS,PRJEB31613,SAMEA5408341,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251370,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408341,ERP114186,Yenikapi_Tur173_1443,ERC000011,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213651,ERS3213651,Yenikapi_Tur173_1443,,,,CENTRE FOR GEOGENETICS,,,,,,
ERR3223908,WGS,PRJEB31613,SAMEA5408342,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251371,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408342,ERP114186,Yenikapi_Tur175_1443,ERC000011,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213652,ERS3213652,Yenikapi_Tur175_1443,,,,CENTRE FOR GEOGENETICS,,,,,,
ERR3223909,WGS,PRJEB31613,SAMEA5408343,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251372,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408343,ERP114186,Yenikapi_Tur176_1443,ERC000011,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213653,ERS3213653,Yenikapi_Tur176_1443,,,,CENTRE FOR GEOGENETICS,,,,,,
ERR3223910,WGS,PRJEB31613,SAMEA5408344,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251373,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408344,ERP114186,Yenikapi_Tur181_1443,ERC000011,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213654,ERS3213654,Yenikapi_Tur181_1443,,,,CENTRE FOR GEOGENETICS,,,,,,
ERR3223911,WGS,PRJEB31613,SAMEA5408345,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251374,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408345,ERP114186,Yenikapi_Tur189_1443,ERC000011,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T11:13:02Z,public,ERS3213655,ERS3213655,Yenikapi_Tur189_1443,,,,CENTRE FOR GEOGENETICS,,,,,,
ERR3223912,WGS,PRJEB31613,SAMEA5408346,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251375,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408346,ERP114186,Yenikapi_Tur191_1443,ERC000011,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T11:12:54Z,public,ERS3213656,ERS3213656,Yenikapi_Tur191_1443,,,,CENTRE FOR GEOGENETICS,,,,,,
ERR3223913,WGS,PRJEB31613,SAMEA5408347,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251376,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408347,ERP114186,Yenikapi_Tur193_1443,ERC000011,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213657,ERS3213657,Yenikapi_Tur193_1443,,,,CENTRE FOR GEOGENETICS,,,,,,
ERR3223914,WGS,PRJEB31613,SAMEA5408348,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251377,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408348,ERP114186,Yenikapi_Tur194_1360,ERC000011,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213658,ERS3213658,Yenikapi_Tur194_1360,,,,CENTRE FOR GEOGENETICS,,,,,,
ERR3223915,WGS,PRJEB31613,SAMEA5408349,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251378,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,Yenikapi_Tur206_1443,ERP114186,,,,,,,,,,,,,,,,,,2019-03-27,2019-03-08
ERR3223916,WGS,PRJEB31613,SAMEA5408350,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251379,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,Yenikapi_Tur229_1443,ERP114186,,,,,,,,,,,,,,,,,,2019-03-27,2019-03-08
ERR3223917,WGS,PRJEB31613,SAMEA5408351,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251380,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,Yenikapi_Tur243_1443,ERP114186,,,,,,,,,,,,,,,,,,2019-03-27,2019-03-08
ERR3223918,WGS,PRJEB31613,SAMEA5408352,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251381,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,Yenikapi_Tur244_1443,ERP114186,,,,,,,,,,,,,,,,,,2019-03-27,2019-03-08
ERR3223919,WGS,PRJEB31613,SAMEA5408353,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251382,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408353,ERP114186,Yenikapi_Tur246_1443,ERC000011,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T11:12:14Z,public,ERS3213663,ERS3213663,Yenikapi_Tur246_1443,,,,CENTRE FOR GEOGENETICS,,,,,,
ERR3223920,WGS,PRJEB31613,SAMEA5408354,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-14,ERX3251383,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408354,ERP114186,Yenikapi_Tur271_1443,ERC000011,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T11:12:04Z,public,ERS3213664,ERS3213664,Yenikapi_Tur271_1443,49,109376,138277,CENTRE FOR GEOGENETICS,,,,,,
ERR3223921,WGS,PRJEB31613,SAMEA5408355,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251384,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408355,ERP114186,Yenikapi_Tur273_1443,ERC000011,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T11:11:57Z,public,ERS3213665,ERS3213665,Yenikapi_Tur273_1443,,,,CENTRE FOR GEOGENETICS,,,,,,
ERR3223922,WGS,PRJEB31613,SAMEA5408356,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251385,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408356,ERP114186,Yenikapi_Tur276_1443,ERC000011,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T11:11:40Z,public,ERS3213666,ERS3213666,Yenikapi_Tur276_1443,,,,CENTRE FOR GEOGENETICS,,,,,,
ERR3223923,WGS,PRJEB31613,SAMEA5408357,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-14,ERX3251386,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408357,ERP114186,Yenikapi_Tur277_1443,ERC000011,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T11:11:16Z,public,ERS3213667,ERS3213667,Yenikapi_Tur277_1443,61,48914,111614,CENTRE FOR GEOGENETICS,,,,,,
ERR3223924,WGS,PRJEB31613,SAMEA5408358,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-14,ERX3251387,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408358,ERP114186,Yerqorqan_YER28_2853,ERC000011,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213668,ERS3213668,Yerqorqan_YER28_2853,61,899145,537729,CENTRE FOR GEOGENETICS,,,,,,
ERR3225449,WGS,PRJEB31613,SAMEA5408142,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252901,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408142,ERP114186,Actiparc_GVA124_2143,ERC000011,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:32Z,public,ERS3213452,ERS3213452,Actiparc_GVA124_2143,58,5562251132,1544539854,CENTRE FOR GEOGENETICS,GCA_000002305.1,,,,,
ERR3225450,WGS,PRJEB31613,SAMEA5408143,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252902,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408143,ERP114186,Actiparc_GVA307_2127,ERC000011,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:32Z,public,ERS3213453,ERS3213453,Actiparc_GVA307_2127,55,3580671325,1133449031,CENTRE FOR GEOGENETICS,GCA_000002305.1,,,,,
ERR3225451,WGS,PRJEB31613,SAMEA5408144,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252903,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408144,ERP114186,Actiparc_GVA308_2312,ERC000011,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:32Z,public,ERS3213454,ERS3213454,Actiparc_GVA308_2312,60,8898906167,2697122444,CENTRE FOR GEOGENETICS,GCA_000002305.1,,,,,
ERR3225452,WGS,PRJEB31613,SAMEA5408145,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252904,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408145,ERP114186,Actiparc_GVA309_2302,ERC000011,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:32Z,public,ERS3213455,ERS3213455,Actiparc_GVA309_2302,55,2953729446,927077657,CENTRE FOR GEOGENETICS,GCA_000002305.1,,,,,
ERR3225453,WGS,PRJEB31613,SAMEA5408146,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252905,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408146,ERP114186,Actiparc_GVA311_2253,ERC000011,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:32Z,public,ERS3213456,ERS3213456,Actiparc_GVA311_2253,47,4239074873,1406931984,CENTRE FOR GEOGENETICS,GCA_000002305.1,,,,,
ERR3225454,WGS,PRJEB31613,SAMEA5408147,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252906,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408147,ERP114186,Altata_NB31_Neolithic,ERC000011,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:32Z,public,ERS3213457,ERS3213457,Altata_NB31_Neolithic,40,150249198,51773788,CENTRE FOR GEOGENETICS,GCA_000002305.1,,,,,
ERR3225455,WGS,PRJEB31613,SAMEA5408148,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252907,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408148,ERP114186,ArzhanI_Arz3_2767,ERC000011,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:32Z,public,ERS3213458,ERS3213458,ArzhanI_Arz3_2767,63,110684868,38426735,CENTRE FOR GEOGENETICS,GCA_000002305.1,,,,,
ERR3225456,WGS,PRJEB31613,SAMEA5408149,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252908,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408149,ERP114186,ArzhanII_Arz15_2642,ERC000011,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:32Z,public,ERS3213459,ERS3213459,ArzhanII_Arz15_2642,62,329887382,107925743,CENTRE FOR GEOGENETICS,GCA_000002305.1,,,,,
ERR3225457,WGS,PRJEB31613,SAMEA5408150,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252909,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408150,ERP114186,ArzhanII_Arz17_2642,ERC000011,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:32Z,public,ERS3213460,ERS3213460,ArzhanII_Arz17_2642,60,153502230,52645703,CENTRE FOR GEOGENETICS,GCA_000002305.1,,,,,
ERR3225458,WGS,PRJEB31613,SAMEA5408151,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252910,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408151,ERP114186,ArzhanII_Rus11_2500,ERC000011,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:32Z,public,ERS3213461,ERS3213461,ArzhanII_Rus11_2500,61,32468834,11279507,CENTRE FOR GEOGENETICS,GCA_000002305.1,,,,,
ERR3225459,WGS,PRJEB31613,SAMEA5408152,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252911,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408152,ERP114186,ArzhanII_Rus9_2500,ERC000011,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:32Z,public,ERS3213462,ERS3213462,ArzhanII_Rus9_2500,61,5754401228,1756695009,CENTRE FOR GEOGENETICS,GCA_000002305.1,,,,,
ERR3225460,WGS,PRJEB31613,SAMEA5408153,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252912,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408153,ERP114186,AugustaRaurica_JG160_1817,ERC000011,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:32Z,public,ERS3213463,ERS3213463,AugustaRaurica_JG160_1817,60,5594144689,1728240277,CENTRE FOR GEOGENETICS,GCA_000002305.1,,,,,
ERR3225461,WGS,PRJEB31613,SAMEA5408154,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252913,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408154,ERP114186,AugustaRauricaSchmidmatt_NBxK9279_1717,ERC000011,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:32Z,public,ERS3213464,ERS3213464,AugustaRauricaSchmidmatt_NBxK9279_1717,54,23214110,8824682,CENTRE FOR GEOGENETICS,GCA_000002305.1,,,,,
ERR3225462,WGS,PRJEB31613,SAMEA5408155,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252914,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408155,ERP114186,AugustaRauricaSchmidmatt_NBxP9261_1782,ERC000011,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:32Z,public,ERS3213465,ERS3213465,AugustaRauricaSchmidmatt_NBxP9261_1782,55,39280485,13567054,CENTRE FOR GEOGENETICS,GCA_000002305.1,,,,,
ERR3225463,WGS,PRJEB31613,SAMEA5408156,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252915,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408156,ERP114186,Balagansk_Rus19_2017,ERC000011,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:32Z,public,ERS3213466,ERS3213466,Balagansk_Rus19_2017,56,24191545,9602524,CENTRE FOR GEOGENETICS,GCA_000002305.1,,,,,
ERR3225464,WGS,PRJEB31613,SAMEA5408157,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252916,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408157,ERP114186,BapskaGradac_BAPSKA_1305,ERC000011,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:32Z,public,ERS3213467,ERS3213467,BapskaGradac_BAPSKA_1305,58,71312235,26064898,CENTRE FOR GEOGENETICS,GCA_000002305.1,,,,,
ERR3225465,WGS,PRJEB31613,SAMEA5408158,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252917,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408158,ERP114186,Bateni_Rus16_3350,ERC000011,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:32Z,public,ERS3213468,ERS3213468,Bateni_Rus16_3350,61,11891913752,3201692885,CENTRE FOR GEOGENETICS,GCA_000002305.1,,,,,
ERR3225466,WGS,PRJEB31613,SAMEA5408159,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252918,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408159,ERP114186,Beauvais_GVA122_417,ERC000011,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:32Z,public,ERS3213469,ERS3213469,Beauvais_GVA122_417,63,3276832690,932395118,CENTRE FOR GEOGENETICS,GCA_000002305.1,,,,,
ERR3225467,WGS,PRJEB31613,SAMEA5408160,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252919,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408160,ERP114186,Beauvais_GVA375_467,ERC000011,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:32Z,public,ERS3213470,ERS3213470,Beauvais_GVA375_467,62,22334345076,7138634735,CENTRE FOR GEOGENETICS,GCA_000002305.1,,,,,
ERR3225468,WGS,PRJEB31613,SAMEA5408161,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252920,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408161,ERP114186,Belgheis_TrBWBX116_485,ERC000011,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:32Z,public,ERS3213471,ERS3213471,Belgheis_TrBWBX116_485,57,5945506953,1830937158,CENTRE FOR GEOGENETICS,GCA_000002305.1,,,,,
ERR3225469,WGS,PRJEB31613,SAMEA5408162,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252921,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408162,ERP114186,Belkaragay_NB13_CopperAge,ERC000011,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:32Z,public,ERS3213472,ERS3213472,Belkaragay_NB13_CopperAge,42,282349555,96801837,CENTRE FOR GEOGENETICS,GCA_000002305.1,,,,,
ERR3225470,WGS,PRJEB31613,SAMEA5408163,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252922,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408163,ERP114186,Belkaragay_NB15_CopperAge,ERC000011,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:32Z,public,ERS3213473,ERS3213473,Belkaragay_NB15_CopperAge,40,456068109,159608056,CENTRE FOR GEOGENETICS,GCA_000002305.1,,,,,
ERR3225471,WGS,PRJEB31613,SAMEA5408164,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252923,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408164,ERP114186,Berufjordur_VHR102_1057,ERC000011,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:32Z,public,ERS3213474,ERS3213474,Berufjordur_VHR102_1057,55,447694996,141777694,CENTRE FOR GEOGENETICS,GCA_000002305.1,,,,,
ERR3225472,WGS,PRJEB31613,SAMEA5408165,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3252924,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408165,ERP114186,Boinville_GVA125_1817,ERC000011,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T11:09:38Z,public,ERS3213475,ERS3213475,Boinville_GVA125_1817,61,417503661,135961707,CENTRE FOR GEOGENETICS,EQUCAB2,,,,,
